short_id,instrument_type,column,value,reason,tcooldown,tbt_use,inactive_week,tstart,tstop
OD02,OptiDist,tlength_h,1.084521111111111,Test Length more than 3 std from mean,1.611111111111111e-05,True,False,2024-08-13 09:54:51.565,2024-08-13 10:59:55.841
OD02,OptiDist,tlength_h,1.084521111111111,Test Length more than 3 std from mean,1.611111111111111e-05,True,False,2024-09-14 09:54:51.565,2024-09-14 10:59:55.841
OD02,OptiDist,tlength_h,1.267945,Test Length more than 3 std from mean,0.0012672222222222,True,False,2024-09-15 14:29:11.294,2024-09-15 15:45:15.896
OD02,OptiDist,tlength_h,1.268086388888889,Test Length more than 3 std from mean,0.0004772222222222,True,False,2024-09-15 14:29:13.012,2024-09-15 15:45:18.123
OD02,OptiDist,tlength_h,1.2680325,Test Length more than 3 std from mean,2.6944444444444445e-05,True,False,2024-09-15 14:29:13.109,2024-09-15 15:45:18.026
OD02,OptiDist,tlength_h,1.2725972222222224,Test Length more than 3 std from mean,0.0056438888888888,True,False,2024-09-15 14:29:33.427,2024-09-15 15:45:54.777
OD02,OptiDist,tlength_h,1.2506811111111111,Test Length more than 3 std from mean,0.0065511111111111,True,False,2024-09-15 14:29:57.011,2024-09-15 15:44:59.463
OD02,OptiDist,tlength_h,1.1215255555555557,Test Length more than 3 std from mean,4.282460277777778,True,False,2024-09-15 19:42:06.935,2024-09-15 20:49:24.427
OD02,OptiDist,tlength_h,1.123883888888889,Test Length more than 3 std from mean,2.111111111111111e-05,True,False,2024-09-15 19:42:07.011,2024-09-15 20:49:32.993
OD02,OptiDist,tlength_h,1.1175197222222222,Test Length more than 3 std from mean,0.0055005555555555,True,False,2024-09-15 19:42:26.813,2024-09-15 20:49:29.884
OD02,OptiDist,tlength_h,1.117588888888889,Test Length more than 3 std from mean,0.0007677777777777,True,False,2024-09-15 19:42:29.577,2024-09-15 20:49:32.897
OD02,OptiDist,tlength_h,1.1042041666666669,Test Length more than 3 std from mean,0.0052741666666666,True,False,2024-09-15 19:42:48.564,2024-09-15 20:49:03.699
OD02,OptiDist,tlength_h,1.267323611111111,Test Length more than 3 std from mean,57.877537777777775,True,False,2024-08-17 14:19:31.558,2024-08-17 15:35:33.923
OD02,OptiDist,tlength_h,1.267323611111111,Test Length more than 3 std from mean,2.9444444444444445e-05,True,False,2024-08-17 14:19:31.664,2024-08-17 15:35:34.028
OD02,OptiDist,tlength_h,1.267323611111111,Test Length more than 3 std from mean,14.311023333333331,True,False,2024-09-18 14:19:31.558,2024-09-18 15:35:33.923
