instrument_id,instrument_type,test_count,error_count,critical_error_count,error_rate,critical_error_rate,short_id,display_id,downtime_hours
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,4248.294166666667
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,14041.333055555555
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,7176.217777777778
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,8301.653333333334
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,9197.296388888888
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,6986.826388888889
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,14037.668333333333
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,17213.843055555557
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,1989.9725
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,3661.2969444444443
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,572.7569444444445
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,4700.712222222222
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,2375.8869444444445
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,16006.051111111112
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,11463.009166666667
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,4493.105277777778
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,4216.064722222222
nan,OptiDist,816,1111,524,1.3615196078431373,0.6421568627450981,OD09,OD09,14934.448333333334
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,2900.2697222222223
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,4719.977222222222
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,11436.081944444444
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,1397.2966666666666
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,5747.185555555556
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,11541.319444444445
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,22.913333333333334
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,9939.080555555556
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,6681.003333333333
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,9978.888611111111
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,1176.38
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,13789.79361111111
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,863.1666666666666
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,13056.585833333333
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,4433.065277777778
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,11494.379722222222
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,4710.587777777778
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,4654.239444444444
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,1530.3158333333333
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,7750.265
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,10818.756388888889
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,3143.7869444444445
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,7657.233055555555
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,4197.498888888889
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,12142.205555555556
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,744.7616666666667
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,13378.427222222223
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,7258.225555555556
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,4318.321388888889
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,8959.075
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,4715.404166666666
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,4248.294166666667
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,14041.333055555555
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,7176.217777777778
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,8301.653333333334
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,9197.296388888888
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,6986.826388888889
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,14037.668333333333
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,17213.843055555557
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,1989.9725
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,3661.2969444444443
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,572.7569444444445
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,4700.712222222222
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,2375.8869444444445
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,16006.051111111112
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,11463.009166666667
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,4493.105277777778
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,4216.064722222222
nan,OptiDist,803,1104,510,1.3748443337484433,0.635118306351183,OD10,OD10,14934.448333333334
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,2900.2697222222223
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,4719.977222222222
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,11436.081944444444
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,1397.2966666666666
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,5747.185555555556
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,11541.319444444445
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,22.913333333333334
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,9939.080555555556
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,6681.003333333333
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,9978.888611111111
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,1176.38
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,13789.79361111111
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,863.1666666666666
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,13056.585833333333
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,4433.065277777778
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,11494.379722222222
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,4710.587777777778
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,4654.239444444444
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,1530.3158333333333
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,7750.265
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,10818.756388888889
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,3143.7869444444445
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,7657.233055555555
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,4197.498888888889
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,12142.205555555556
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,744.7616666666667
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,13378.427222222223
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,7258.225555555556
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,4318.321388888889
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,8959.075
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,4715.404166666666
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,4248.294166666667
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,14041.333055555555
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,7176.217777777778
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,8301.653333333334
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,9197.296388888888
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,6986.826388888889
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,14037.668333333333
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,17213.843055555557
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,1989.9725
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,3661.2969444444443
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,572.7569444444445
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,4700.712222222222
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,2375.8869444444445
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,16006.051111111112
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,11463.009166666667
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,4493.105277777778
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,4216.064722222222
nan,OptiDist,887,818,545,0.9222096956031567,0.6144306651634723,OD11,OD11,14934.448333333334
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,2900.2697222222223
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,4719.977222222222
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,11436.081944444444
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,1397.2966666666666
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,5747.185555555556
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,11541.319444444445
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,22.913333333333334
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,9939.080555555556
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,6681.003333333333
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,9978.888611111111
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,1176.38
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,13789.79361111111
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,863.1666666666666
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,13056.585833333333
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,4433.065277777778
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,11494.379722222222
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,4710.587777777778
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,4654.239444444444
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,1530.3158333333333
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,7750.265
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,10818.756388888889
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,3143.7869444444445
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,7657.233055555555
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,4197.498888888889
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,12142.205555555556
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,744.7616666666667
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,13378.427222222223
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,7258.225555555556
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,4318.321388888889
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,8959.075
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,4715.404166666666
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,4248.294166666667
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,14041.333055555555
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,7176.217777777778
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,8301.653333333334
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,9197.296388888888
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,6986.826388888889
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,14037.668333333333
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,17213.843055555557
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,1989.9725
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,3661.2969444444443
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,572.7569444444445
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,4700.712222222222
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,2375.8869444444445
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,16006.051111111112
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,11463.009166666667
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,4493.105277777778
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,4216.064722222222
nan,OptiDist,749,604,406,0.8064085447263017,0.5420560747663551,OD12,OD12,14934.448333333334
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,2900.2697222222223
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,4719.977222222222
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,11436.081944444444
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,1397.2966666666666
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,5747.185555555556
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,11541.319444444445
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,22.913333333333334
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,9939.080555555556
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,6681.003333333333
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,9978.888611111111
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,1176.38
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,13789.79361111111
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,863.1666666666666
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,13056.585833333333
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,4433.065277777778
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,11494.379722222222
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,4710.587777777778
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,4654.239444444444
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,1530.3158333333333
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,7750.265
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,10818.756388888889
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,3143.7869444444445
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,7657.233055555555
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,4197.498888888889
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,12142.205555555556
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,744.7616666666667
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,13378.427222222223
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,7258.225555555556
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,4318.321388888889
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,8959.075
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,4715.404166666666
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,4248.294166666667
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,14041.333055555555
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,7176.217777777778
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,8301.653333333334
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,9197.296388888888
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,6986.826388888889
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,14037.668333333333
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,17213.843055555557
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,1989.9725
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,3661.2969444444443
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,572.7569444444445
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,4700.712222222222
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,2375.8869444444445
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,16006.051111111112
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,11463.009166666667
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,4493.105277777778
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,4216.064722222222
nan,OptiDist,2922,324,133,0.11088295687885011,0.04551676933607118,OD13,OD13,14934.448333333334
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,2900.2697222222223
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,4719.977222222222
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,11436.081944444444
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,1397.2966666666666
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,5747.185555555556
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,11541.319444444445
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,22.913333333333334
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,9939.080555555556
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,6681.003333333333
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,9978.888611111111
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,1176.38
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,13789.79361111111
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,863.1666666666666
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,13056.585833333333
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,4433.065277777778
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,11494.379722222222
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,4710.587777777778
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,4654.239444444444
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,1530.3158333333333
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,7750.265
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,10818.756388888889
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,3143.7869444444445
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,7657.233055555555
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,4197.498888888889
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,12142.205555555556
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,744.7616666666667
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,13378.427222222223
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,7258.225555555556
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,4318.321388888889
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,8959.075
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,4715.404166666666
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,4248.294166666667
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,14041.333055555555
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,7176.217777777778
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,8301.653333333334
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,9197.296388888888
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,6986.826388888889
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,14037.668333333333
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,17213.843055555557
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,1989.9725
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,3661.2969444444443
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,572.7569444444445
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,4700.712222222222
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,2375.8869444444445
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,16006.051111111112
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,11463.009166666667
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,4493.105277777778
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,4216.064722222222
nan,OptiDist,471,295,203,0.6263269639065817,0.4309978768577495,OD14,OD14,14934.448333333334
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,2900.2697222222223
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,4719.977222222222
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,11436.081944444444
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,1397.2966666666666
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,5747.185555555556
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,11541.319444444445
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,22.913333333333334
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,9939.080555555556
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,6681.003333333333
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,9978.888611111111
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,1176.38
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,13789.79361111111
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,863.1666666666666
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,13056.585833333333
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,4433.065277777778
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,11494.379722222222
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,4710.587777777778
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,4654.239444444444
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,1530.3158333333333
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,7750.265
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,10818.756388888889
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,3143.7869444444445
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,7657.233055555555
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,4197.498888888889
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,12142.205555555556
nan,OptiDist,120,294,204,2.45,1.7,OD15,OD15,744.7616666666667
