instrument_type,short_id,downtime_start_week,downtime_end_week,error_week,test_count,error_count,critical_error_count,error_rate,critical_error_rate,error_code,error_message,error_category,is_critical
OptiDist,OD13,2024-03-04,2024-03-25,2024-01-22,39.0,10.0,7.0,0.2564102564102564,0.1794871794871795,36.0,calibration is out o,Calibration Issue,True
OptiDist,OD13,2024-03-04,2024-03-25,2024-01-22,39.0,10.0,7.0,0.2564102564102564,0.1794871794871795,0.0,fire,Safety Hazard,True
OptiDist,OD13,2024-03-04,2024-03-25,2024-01-22,39.0,10.0,7.0,0.2564102564102564,0.1794871794871795,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD13,2024-03-04,2024-03-25,2024-01-22,39.0,10.0,7.0,0.2564102564102564,0.1794871794871795,77.0,no error message,Unknown Issue,False
OptiDist,OD13,2024-03-04,2024-03-25,2024-01-22,39.0,10.0,7.0,0.2564102564102564,0.1794871794871795,21.0,drops per volume,Process Issue,True
OptiDist,OD13,2024-03-04,2024-03-25,2024-01-22,39.0,10.0,7.0,0.2564102564102564,0.1794871794871795,0.0,fire,Safety Hazard,True
OptiDist,OD13,2024-03-04,2024-03-25,2024-01-22,39.0,10.0,7.0,0.2564102564102564,0.1794871794871795,21.0,drops per volume,Process Issue,True
OptiDist,OD13,2024-03-04,2024-03-25,2024-01-22,39.0,10.0,7.0,0.2564102564102564,0.1794871794871795,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD13,2024-03-04,2024-03-25,2024-01-22,39.0,10.0,7.0,0.2564102564102564,0.1794871794871795,24.0,follower,Sensor Issue,True
OptiDist,OD13,2024-03-04,2024-03-25,2024-01-22,39.0,10.0,7.0,0.2564102564102564,0.1794871794871795,24.0,follower,Sensor Issue,True
OptiDist,OD13,2024-03-04,2024-03-25,2024-01-29,46.0,2.0,1.0,0.0434782608695652,0.0217391304347826,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD13,2024-03-04,2024-03-25,2024-01-29,46.0,2.0,1.0,0.0434782608695652,0.0217391304347826,36.0,calibration is out o,Calibration Issue,True
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-01,55.0,12.0,7.0,0.2181818181818181,0.1272727272727272,34.0,receiver seems not t,Process Issue,True
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-01,55.0,12.0,7.0,0.2181818181818181,0.1272727272727272,39.0,max. heating temp. r,Heating System Issue,True
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-01,55.0,12.0,7.0,0.2181818181818181,0.1272727272727272,77.0,no error message,Unknown Issue,False
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-01,55.0,12.0,7.0,0.2181818181818181,0.1272727272727272,34.0,receiver seems not t,Process Issue,True
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-01,55.0,12.0,7.0,0.2181818181818181,0.1272727272727272,33.0,check the heating bl,Heating System Issue,False
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-01,55.0,12.0,7.0,0.2181818181818181,0.1272727272727272,77.0,no error message,Unknown Issue,False
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-01,55.0,12.0,7.0,0.2181818181818181,0.1272727272727272,24.0,follower,Sensor Issue,True
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-01,55.0,12.0,7.0,0.2181818181818181,0.1272727272727272,34.0,receiver seems not t,Process Issue,True
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-01,55.0,12.0,7.0,0.2181818181818181,0.1272727272727272,77.0,no error message,Unknown Issue,False
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-01,55.0,12.0,7.0,0.2181818181818181,0.1272727272727272,24.0,follower,Sensor Issue,True
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-01,55.0,12.0,7.0,0.2181818181818181,0.1272727272727272,34.0,receiver seems not t,Process Issue,True
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-01,55.0,12.0,7.0,0.2181818181818181,0.1272727272727272,77.0,no error message,Unknown Issue,False
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-08,13.0,4.0,2.0,0.3076923076923077,0.1538461538461538,21.0,drops per volume,Process Issue,True
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-08,13.0,4.0,2.0,0.3076923076923077,0.1538461538461538,77.0,no error message,Unknown Issue,False
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-08,13.0,4.0,2.0,0.3076923076923077,0.1538461538461538,21.0,drops per volume,Process Issue,True
OptiDist,OD13,2024-04-15,2024-05-20,2024-04-08,13.0,4.0,2.0,0.3076923076923077,0.1538461538461538,77.0,no error message,Unknown Issue,False
OptiDist,OD14,2023-10-23,2023-11-27,2023-10-09,3.0,3.0,2.0,1.0,0.6666666666666666,21.0,gotas por volume,Process Issue,True
OptiDist,OD14,2023-10-23,2023-11-27,2023-10-09,3.0,3.0,2.0,1.0,0.6666666666666666,42.0,receiver temperature,Sensor Issue,False
OptiDist,OD14,2023-10-23,2023-11-27,2023-10-09,3.0,3.0,2.0,1.0,0.6666666666666666,36.0,calibração expirada,Calibration Issue,True
OptiDist,OD14,2023-10-23,2023-11-27,2023-10-16,4.0,9.0,8.0,2.25,2.0,39.0,max. heating temp. r,Heating System Issue,True
OptiDist,OD14,2023-10-23,2023-11-27,2023-10-16,4.0,9.0,8.0,2.25,2.0,39.0,max. heating temp. r,Heating System Issue,True
OptiDist,OD14,2023-10-23,2023-11-27,2023-10-16,4.0,9.0,8.0,2.25,2.0,21.0,gotas por volume,Process Issue,True
OptiDist,OD14,2023-10-23,2023-11-27,2023-10-16,4.0,9.0,8.0,2.25,2.0,21.0,gotas por volume,Process Issue,True
OptiDist,OD14,2023-10-23,2023-11-27,2023-10-16,4.0,9.0,8.0,2.25,2.0,42.0,receiver temperature,Sensor Issue,False
OptiDist,OD14,2023-10-23,2023-11-27,2023-10-16,4.0,9.0,8.0,2.25,2.0,21.0,gotas por volume,Process Issue,True
OptiDist,OD14,2023-10-23,2023-11-27,2023-10-16,4.0,9.0,8.0,2.25,2.0,36.0,calibração expirada,Calibration Issue,True
OptiDist,OD14,2023-10-23,2023-11-27,2023-10-16,4.0,9.0,8.0,2.25,2.0,21.0,gotas por volume,Process Issue,True
OptiDist,OD14,2023-10-23,2023-11-27,2023-10-16,4.0,9.0,8.0,2.25,2.0,39.0,max. heating temp. r,Heating System Issue,True
OptiDist,OD14,2023-12-11,2023-12-11,2023-10-16,4.0,9.0,8.0,2.25,2.0,39.0,max. heating temp. r,Heating System Issue,True
OptiDist,OD14,2023-12-11,2023-12-11,2023-10-16,4.0,9.0,8.0,2.25,2.0,39.0,max. heating temp. r,Heating System Issue,True
OptiDist,OD14,2023-12-11,2023-12-11,2023-10-16,4.0,9.0,8.0,2.25,2.0,21.0,gotas por volume,Process Issue,True
OptiDist,OD14,2023-12-11,2023-12-11,2023-10-16,4.0,9.0,8.0,2.25,2.0,21.0,gotas por volume,Process Issue,True
OptiDist,OD14,2023-12-11,2023-12-11,2023-10-16,4.0,9.0,8.0,2.25,2.0,42.0,receiver temperature,Sensor Issue,False
OptiDist,OD14,2023-12-11,2023-12-11,2023-10-16,4.0,9.0,8.0,2.25,2.0,21.0,gotas por volume,Process Issue,True
OptiDist,OD14,2023-12-11,2023-12-11,2023-10-16,4.0,9.0,8.0,2.25,2.0,36.0,calibração expirada,Calibration Issue,True
OptiDist,OD14,2023-12-11,2023-12-11,2023-10-16,4.0,9.0,8.0,2.25,2.0,21.0,gotas por volume,Process Issue,True
OptiDist,OD14,2023-12-11,2023-12-11,2023-10-16,4.0,9.0,8.0,2.25,2.0,39.0,max. heating temp. r,Heating System Issue,True
OptiDist,OD14,2023-12-11,2023-12-11,2023-12-04,10.0,12.0,4.0,1.2,0.4,0.0,fogo,Safety Hazard,True
OptiDist,OD14,2023-12-11,2023-12-11,2023-12-04,10.0,12.0,4.0,1.2,0.4,39.0,max. heating temp. r,Heating System Issue,True
OptiDist,OD14,2023-12-11,2023-12-11,2023-12-04,10.0,12.0,4.0,1.2,0.4,29.0,porta,Door Opened,False
OptiDist,OD14,2023-12-11,2023-12-11,2023-12-04,10.0,12.0,4.0,1.2,0.4,30.0,taxa de destilação,Calibration Issue,False
OptiDist,OD14,2023-12-11,2023-12-11,2023-12-04,10.0,12.0,4.0,1.2,0.4,29.0,porta,Door Opened,False
OptiDist,OD14,2023-12-11,2023-12-11,2023-12-04,10.0,12.0,4.0,1.2,0.4,30.0,taxa de destilação,Calibration Issue,False
OptiDist,OD14,2023-12-11,2023-12-11,2023-12-04,10.0,12.0,4.0,1.2,0.4,29.0,porta,Door Opened,False
OptiDist,OD14,2023-12-11,2023-12-11,2023-12-04,10.0,12.0,4.0,1.2,0.4,30.0,taxa de destilação,Calibration Issue,False
OptiDist,OD14,2023-12-11,2023-12-11,2023-12-04,10.0,12.0,4.0,1.2,0.4,0.0,fogo,Safety Hazard,True
OptiDist,OD14,2023-12-11,2023-12-11,2023-12-04,10.0,12.0,4.0,1.2,0.4,30.0,taxa de destilação,Calibration Issue,False
OptiDist,OD14,2023-12-11,2023-12-11,2023-12-04,10.0,12.0,4.0,1.2,0.4,39.0,max. heating temp. r,Heating System Issue,True
OptiDist,OD14,2023-12-11,2023-12-11,2023-12-04,10.0,12.0,4.0,1.2,0.4,30.0,taxa de destilação,Calibration Issue,False
OptiDist,OD14,2024-02-26,2024-02-26,2024-02-12,16.0,2.0,2.0,0.125,0.125,21.0,gotas por volume,Process Issue,True
OptiDist,OD14,2024-02-26,2024-02-26,2024-02-12,16.0,2.0,2.0,0.125,0.125,39.0,max. heating temp. r,Heating System Issue,True
OptiDist,OD14,2024-02-26,2024-02-26,2024-02-19,17.0,1.0,1.0,0.0588235294117647,0.0588235294117647,21.0,gotas por volume,Process Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,36.0,calibration is out o,Calibration Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,36.0,calibration is out o,Calibration Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,21.0,drops per volume,Process Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,0.0,fire,Safety Hazard,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,26.0,initial boiling poin,Calibration Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,29.0,door,Door Opened,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,76.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,71.0,condensertemp out of,Cooling System Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,30.0,distillation rate,Calibration Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,23.0,follower2 light barr,Sensor Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,0.0,fire,Safety Hazard,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,29.0,door,Door Opened,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,76.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-06,12.0,14.0,7.0,1.1666666666666667,0.5833333333333334,71.0,condensertemp out of,Cooling System Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,29.0,door,Door Opened,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,76.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,11.0,vapor temperature,Process Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,29.0,door,Door Opened,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,76.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,11.0,vapor temperature,Process Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,21.0,drops per volume,Process Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,21.0,drops per volume,Process Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,11.0,vapor temperature,Process Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,11.0,vapor temperature,Process Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,76.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,29.0,door,Door Opened,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,21.0,drops per volume,Process Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,77.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,29.0,door,Door Opened,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,76.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,21.0,drops per volume,Process Issue,True
OptiDist,OD16,2024-05-20,2024-05-20,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,77.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,29.0,door,Door Opened,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,76.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,11.0,vapor temperature,Process Issue,True
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,29.0,door,Door Opened,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,76.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,11.0,vapor temperature,Process Issue,True
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,21.0,drops per volume,Process Issue,True
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,21.0,drops per volume,Process Issue,True
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,11.0,vapor temperature,Process Issue,True
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,11.0,vapor temperature,Process Issue,True
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,76.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,29.0,door,Door Opened,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,21.0,drops per volume,Process Issue,True
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,77.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,29.0,door,Door Opened,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,76.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,21.0,drops per volume,Process Issue,True
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-13,6.0,22.0,8.0,3.6666666666666665,1.3333333333333333,77.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-27,4.0,7.0,2.0,1.75,0.5,30.0,distillation rate,Calibration Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-27,4.0,7.0,2.0,1.75,0.5,21.0,drops per volume,Process Issue,True
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-27,4.0,7.0,2.0,1.75,0.5,29.0,door,Door Opened,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-27,4.0,7.0,2.0,1.75,0.5,77.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-27,4.0,7.0,2.0,1.75,0.5,0.0,fire,Safety Hazard,True
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-27,4.0,7.0,2.0,1.75,0.5,76.0,no error message,Unknown Issue,False
OptiDist,OD16,2024-06-03,2024-06-03,2024-05-27,4.0,7.0,2.0,1.75,0.5,71.0,condensertemp out of,Cooling System Issue,False
OptiDist,OD17,2024-02-12,2024-02-19,2024-01-22,48.0,9.0,5.0,0.1875,0.1041666666666666,29.0,door,Door Opened,False
OptiDist,OD17,2024-02-12,2024-02-19,2024-01-22,48.0,9.0,5.0,0.1875,0.1041666666666666,77.0,no error message,Unknown Issue,False
OptiDist,OD17,2024-02-12,2024-02-19,2024-01-22,48.0,9.0,5.0,0.1875,0.1041666666666666,0.0,fire,Safety Hazard,True
OptiDist,OD17,2024-02-12,2024-02-19,2024-01-22,48.0,9.0,5.0,0.1875,0.1041666666666666,21.0,drops per volume,Process Issue,True
OptiDist,OD17,2024-02-12,2024-02-19,2024-01-22,48.0,9.0,5.0,0.1875,0.1041666666666666,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD17,2024-02-12,2024-02-19,2024-01-22,48.0,9.0,5.0,0.1875,0.1041666666666666,0.0,fire,Safety Hazard,True
OptiDist,OD17,2024-02-12,2024-02-19,2024-01-22,48.0,9.0,5.0,0.1875,0.1041666666666666,21.0,drops per volume,Process Issue,True
OptiDist,OD17,2024-02-12,2024-02-19,2024-01-22,48.0,9.0,5.0,0.1875,0.1041666666666666,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD17,2024-02-12,2024-02-19,2024-01-22,48.0,9.0,5.0,0.1875,0.1041666666666666,24.0,follower,Sensor Issue,True
OptiDist,OD17,2024-02-12,2024-02-19,2024-01-29,51.0,2.0,1.0,0.0392156862745098,0.0196078431372549,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD17,2024-02-12,2024-02-19,2024-01-29,51.0,2.0,1.0,0.0392156862745098,0.0196078431372549,36.0,calibration is out o,Calibration Issue,True
OptiDist,OD17,2024-03-04,2024-03-25,2024-01-29,51.0,2.0,1.0,0.0392156862745098,0.0196078431372549,40.0,max. heat. temp. rea,Heating System Issue,False
OptiDist,OD17,2024-03-04,2024-03-25,2024-01-29,51.0,2.0,1.0,0.0392156862745098,0.0196078431372549,36.0,calibration is out o,Calibration Issue,True
OptiDist,OD17,2024-03-04,2024-03-25,2024-02-26,14.0,2.0,0.0,0.1428571428571428,0.0,33.0,check the heating bl,Heating System Issue,False
OptiDist,OD17,2024-03-04,2024-03-25,2024-02-26,14.0,2.0,0.0,0.1428571428571428,0.0,77.0,no error message,Unknown Issue,False
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,77.0,no error message,Unknown Issue,False
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,33.0,check the heating bl,Heating System Issue,False
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,77.0,no error message,Unknown Issue,False
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,34.0,receiver seems not t,Process Issue,True
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,71.0,condensertemp out of,Cooling System Issue,False
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,34.0,receiver seems not t,Process Issue,True
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,77.0,no error message,Unknown Issue,False
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,33.0,check the heating bl,Heating System Issue,False
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,34.0,receiver seems not t,Process Issue,True
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,24.0,follower,Sensor Issue,True
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,34.0,receiver seems not t,Process Issue,True
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,77.0,no error message,Unknown Issue,False
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,24.0,follower,Sensor Issue,True
OptiDist,OD17,2024-04-15,2024-05-20,2024-04-01,55.0,18.0,9.0,0.3272727272727272,0.1636363636363636,34.0,receiver seems not t,Process Issue,True
