short_id,week,instrument_id,test_count,error_count,critical_error_count,error_rate,critical_error_rate,downtime_hours
OD03,2024-07-01,2ed1d374-7800-48a8-9a5e-dca96443823a,103.0,29.0,12.0,0.2815533980582524,0.116504854368932,166.5286111111111
OD03,2024-07-08,2ed1d374-7800-48a8-9a5e-dca96443823a,107.0,52.0,19.0,0.4859813084112149,0.1775700934579439,157.0713888888889
OD03,2024-07-15,2ed1d374-7800-48a8-9a5e-dca96443823a,143.0,39.0,22.0,0.2727272727272727,0.1538461538461538,165.86277777777778
OD03,2024-07-22,2ed1d374-7800-48a8-9a5e-dca96443823a,84.0,18.0,8.0,0.2142857142857142,0.0952380952380952,157.90666666666667
OD03,2024-07-29,2ed1d374-7800-48a8-9a5e-dca96443823a,80.0,112.0,36.0,1.4,0.45,167.04166666666666
OD03,2024-08-05,2ed1d374-7800-48a8-9a5e-dca96443823a,102.0,47.0,16.0,0.4607843137254901,0.1568627450980392,167.1575
OD03,2024-08-12,2ed1d374-7800-48a8-9a5e-dca96443823a,80.0,51.0,27.0,0.6375,0.3375,161.0016666666667
OD03,2024-08-19,2ed1d374-7800-48a8-9a5e-dca96443823a,158.0,183.0,72.0,1.1582278481012658,0.4556962025316455,166.41805555555555
OD03,2024-08-26,2ed1d374-7800-48a8-9a5e-dca96443823a,94.0,43.0,23.0,0.4574468085106383,0.2446808510638297,165.7722222222222
OD03,2024-09-02,2ed1d374-7800-48a8-9a5e-dca96443823a,124.0,151.0,59.0,1.217741935483871,0.4758064516129032,162.56055555555557
OD03,2024-09-09,2ed1d374-7800-48a8-9a5e-dca96443823a,97.0,53.0,23.0,0.5463917525773195,0.2371134020618556,165.29833333333335
OD03,2024-09-16,2ed1d374-7800-48a8-9a5e-dca96443823a,89.0,81.0,37.0,0.9101123595505618,0.4157303370786517,167.6122222222222
OD03,2024-09-23,2ed1d374-7800-48a8-9a5e-dca96443823a,140.0,205.0,73.0,1.4642857142857142,0.5214285714285715,167.0847222222222
OD03,2024-09-30,2ed1d374-7800-48a8-9a5e-dca96443823a,89.0,80.0,40.0,0.898876404494382,0.449438202247191,156.69305555555556
OD03,2024-10-07,2ed1d374-7800-48a8-9a5e-dca96443823a,112.0,144.0,55.0,1.2857142857142858,0.4910714285714285,159.845
OD03,2024-10-14,2ed1d374-7800-48a8-9a5e-dca96443823a,111.0,32.0,18.0,0.2882882882882883,0.1621621621621621,160.67138888888888
OD03,2024-10-21,2ed1d374-7800-48a8-9a5e-dca96443823a,192.0,79.0,29.0,0.4114583333333333,0.1510416666666666,163.13472222222222
OD03,2024-10-28,2ed1d374-7800-48a8-9a5e-dca96443823a,145.0,34.0,17.0,0.2344827586206896,0.1172413793103448,165.47722222222222
OD03,2024-11-04,2ed1d374-7800-48a8-9a5e-dca96443823a,131.0,212.0,89.0,1.618320610687023,0.6793893129770993,166.6125
OD03,2024-11-11,2ed1d374-7800-48a8-9a5e-dca96443823a,93.0,50.0,28.0,0.5376344086021505,0.3010752688172043,156.48416666666665
OD03,2024-11-18,2ed1d374-7800-48a8-9a5e-dca96443823a,121.0,140.0,74.0,1.1570247933884297,0.6115702479338843,167.2863888888889
OD03,2024-11-25,2ed1d374-7800-48a8-9a5e-dca96443823a,211.0,186.0,77.0,0.8815165876777251,0.3649289099526066,166.55805555555557
OD03,2024-12-02,2ed1d374-7800-48a8-9a5e-dca96443823a,140.0,180.0,88.0,1.2857142857142858,0.6285714285714286,165.9463888888889
OD03,2024-12-09,2ed1d374-7800-48a8-9a5e-dca96443823a,138.0,74.0,34.0,0.5362318840579711,0.2463768115942029,165.3061111111111
OD03,2024-12-16,2ed1d374-7800-48a8-9a5e-dca96443823a,135.0,188.0,97.0,1.3925925925925926,0.7185185185185186,166.1122222222222
OD03,2024-12-23,2ed1d374-7800-48a8-9a5e-dca96443823a,189.0,434.0,194.0,2.2962962962962963,1.0264550264550265,167.2675
OD03,2024-12-30,2ed1d374-7800-48a8-9a5e-dca96443823a,247.0,254.0,111.0,1.02834008097166,0.4493927125506073,166.6161111111111
OD03,2025-01-06,2ed1d374-7800-48a8-9a5e-dca96443823a,183.0,100.0,50.0,0.546448087431694,0.273224043715847,167.65166666666667
OD03,2025-01-13,2ed1d374-7800-48a8-9a5e-dca96443823a,132.0,120.0,64.0,0.9090909090909092,0.4848484848484848,163.0913888888889
OD03,2025-01-20,2ed1d374-7800-48a8-9a5e-dca96443823a,176.0,114.0,47.0,0.6477272727272727,0.2670454545454545,167.38361111111112
OD03,2025-01-27,2ed1d374-7800-48a8-9a5e-dca96443823a,257.0,620.0,257.0,2.412451361867704,1.0,167.23361111111112
OD03,2025-02-03,2ed1d374-7800-48a8-9a5e-dca96443823a,251.0,388.0,211.0,1.545816733067729,0.8406374501992032,167.75972222222222
OD03,2025-02-10,2ed1d374-7800-48a8-9a5e-dca96443823a,192.0,242.0,122.0,1.2604166666666667,0.6354166666666666,167.35111111111112
OD03,2025-02-17,2ed1d374-7800-48a8-9a5e-dca96443823a,192.0,462.0,238.0,2.40625,1.2395833333333333,165.39444444444445
OD03,2025-02-24,2ed1d374-7800-48a8-9a5e-dca96443823a,229.0,455.0,193.0,1.9868995633187767,0.8427947598253275,165.4413888888889
OD03,2025-03-03,2ed1d374-7800-48a8-9a5e-dca96443823a,341.0,672.0,273.0,1.970674486803519,0.8005865102639296,167.71666666666667
OD03,2025-03-10,2ed1d374-7800-48a8-9a5e-dca96443823a,222.0,253.0,131.0,1.1396396396396395,0.5900900900900901,167.1677777777778
OD03,2025-03-17,2ed1d374-7800-48a8-9a5e-dca96443823a,160.0,232.0,129.0,1.45,0.80625,167.71722222222223
OD03,2025-03-24,2ed1d374-7800-48a8-9a5e-dca96443823a,143.0,0.0,0.0,0.0,0.0,112.34527777777778
OD04,2023-10-30,0aa8fd0d-019e-422b-bcfb-6f0803909220,63.0,77.0,34.0,1.2222222222222223,0.5396825396825397,122.9888888888889
OD04,2023-11-06,0aa8fd0d-019e-422b-bcfb-6f0803909220,42.0,72.0,35.0,1.7142857142857142,0.8333333333333334,84.5363888888889
OD04,2023-11-13,0aa8fd0d-019e-422b-bcfb-6f0803909220,55.0,61.0,32.0,1.1090909090909091,0.5818181818181818,154.15666666666667
OD04,2023-11-20,0aa8fd0d-019e-422b-bcfb-6f0803909220,61.0,43.0,18.0,0.7049180327868853,0.2950819672131147,164.7325
