short_id,instrument_id,week,test_count,error_count,critical_error_count,error_rate,critical_error_rate,downtime_hours
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-03-18,6,0,0,0.0,0.0,7.443888888888889
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-04-22,1,0,0,0.0,0.0,170.0
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-06-03,1,1,0,1.0,0.0,170.0
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-06-17,1,1,0,1.0,0.0,170.0
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-06-24,3,1,0,0.3333333333333333,0.0,64.34222222222222
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-10-02,21,10,6,0.4761904761904761,0.2857142857142857,95.79805555555556
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-10-09,21,15,4,0.7142857142857143,0.1904761904761904,162.62833333333333
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-10-16,29,8,2,0.2758620689655172,0.0689655172413793,153.2861111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-10-23,33,20,5,0.6060606060606061,0.1515151515151515,166.9925
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-10-30,37,0,0,0.0,0.0,159.97861111111112
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-11-06,41,45,9,1.0975609756097562,0.2195121951219512,151.015
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-11-13,14,0,0,0.0,0.0,138.04194444444445
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-11-20,10,0,0,0.0,0.0,73.89583333333333
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-11-27,15,7,3,0.4666666666666667,0.2,141.25555555555556
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-12-04,28,14,6,0.5,0.2142857142857142,160.54916666666668
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-12-11,27,4,2,0.1481481481481481,0.074074074074074,159.1586111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-12-18,34,4,1,0.1176470588235294,0.0294117647058823,147.1352777777778
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-12-25,44,0,0,0.0,0.0,144.19916666666666
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-01-01,36,8,4,0.2222222222222222,0.1111111111111111,160.05305555555557
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-01-08,49,45,23,0.9183673469387756,0.4693877551020408,162.9675
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-01-15,43,12,8,0.2790697674418604,0.1860465116279069,162.07888888888888
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-01-22,39,10,7,0.2564102564102564,0.1794871794871795,162.2236111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-01-29,46,2,1,0.0434782608695652,0.0217391304347826,164.0475
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-02-05,24,0,0,0.0,0.0,96.11555555555556
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-02-26,15,0,0,0.0,0.0,65.87861111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-04-01,55,12,7,0.2181818181818181,0.1272727272727272,164.2436111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-04-08,13,4,2,0.3076923076923077,0.1538461538461538,34.596666666666664
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-05-27,24,0,0,0.0,0.0,76.00166666666667
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-06-03,59,17,14,0.288135593220339,0.2372881355932203,162.99138888888888
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-06-10,59,12,8,0.2033898305084746,0.135593220338983,163.17833333333334
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-06-17,49,0,0,0.0,0.0,163.7863888888889
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-06-24,45,10,4,0.2222222222222222,0.0888888888888888,164.29888888888888
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-01,50,8,1,0.16,0.02,162.02194444444444
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-08,48,0,0,0.0,0.0,163.52277777777778
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-15,54,8,0,0.1481481481481481,0.0,162.59722222222223
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-22,49,6,0,0.1224489795918367,0.0,155.40166666666667
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-29,50,0,0,0.0,0.0,154.5311111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-08-05,64,5,2,0.078125,0.03125,164.3361111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-08-12,76,0,0,0.0,0.0,162.98055555555555
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-08-19,83,8,3,0.0963855421686747,0.036144578313253,164.71972222222223
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-08-26,86,0,0,0.0,0.0,164.4986111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-02,79,0,0,0.0,0.0,162.93277777777777
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-09,72,2,1,0.0277777777777777,0.0138888888888888,163.70333333333335
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-16,67,2,1,0.0298507462686567,0.0149253731343283,163.525
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-23,64,0,0,0.0,0.0,164.7061111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-30,79,4,0,0.050632911392405,0.0,164.40333333333334
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-10-07,100,17,9,0.17,0.09,163.65555555555557
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-10-14,70,2,0,0.0285714285714285,0.0,163.8188888888889
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-10-21,76,0,0,0.0,0.0,164.3113888888889
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-10-28,69,0,0,0.0,0.0,164.02527777777777
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-11-04,84,0,0,0.0,0.0,163.70833333333334
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-11-11,70,0,0,0.0,0.0,164.47277777777776
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-11-18,63,0,0,0.0,0.0,163.78555555555556
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-11-25,70,3,0,0.0428571428571428,0.0,164.1038888888889
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-02,64,0,0,0.0,0.0,163.33083333333337
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-09,62,0,0,0.0,0.0,163.53972222222222
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-16,60,0,0,0.0,0.0,163.91333333333333
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-23,61,0,0,0.0,0.0,162.8125
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-30,54,0,0,0.0,0.0,163.77194444444444
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2025-01-06,55,0,0,0.0,0.0,164.325
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2025-01-13,64,0,0,0.0,0.0,162.86944444444444
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2025-01-20,60,0,0,0.0,0.0,163.6761111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2025-01-27,9,0,0,0.0,0.0,19.18694444444445
OF12,1acf7c8e-561e-4d91-a35d-9182cd38a043,2024-04-29,2,1,0,0.5,0.0,22.91333333333333
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-01,19,2,0,0.1052631578947368,0.0,147.08055555555555
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-08,3,1,0,0.3333333333333333,0.0,73.24277777777777
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-15,10,1,0,0.1,0.0,52.915
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-22,7,0,0,0.0,0.0,141.9297222222222
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-29,8,1,0,0.125,0.0,111.70527777777778
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-06-05,10,0,0,0.0,0.0,151.28583333333333
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-06-12,39,1,0,0.0256410256410256,0.0,115.64805555555556
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-06-26,6,2,0,0.3333333333333333,0.0,138.45638888888888
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-03,10,1,0,0.1,0.0,152.13
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-10,9,0,0,0.0,0.0,163.42111111111112
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-17,20,3,0,0.15,0.0,151.95166666666665
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-24,25,3,0,0.12,0.0,166.51916666666668
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-31,162,15,0,0.0925925925925925,0.0,46.90027777777778
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-08-07,14,0,0,0.0,0.0,119.83111111111111
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-08-14,11,0,0,0.0,0.0,73.7713888888889
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-08-21,36,0,0,0.0,0.0,71.08
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-05-13,19,2,0,0.1052631578947368,0.0,147.08055555555555
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-05-20,3,1,0,0.3333333333333333,0.0,73.24277777777777
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-05-27,3,0,0,0.0,0.0,24.8625
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-06-03,7,0,0,0.0,0.0,141.9297222222222
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-06-10,8,0,0,0.0,0.0,36.18555555555555
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-06-17,2,2,0,1.0,0.0,19.378888888888888
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-02,23,0,0,0.0,0.0,91.45833333333331
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-09,31,16,4,0.5161290322580645,0.1290322580645161,163.99916666666667
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-16,28,4,2,0.1428571428571428,0.0714285714285714,162.10861111111112
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-23,39,11,4,0.282051282051282,0.1025641025641025,162.50916666666666
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-30,31,0,0,0.0,0.0,162.10888888888888
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-11-06,54,51,11,0.9444444444444444,0.2037037037037037,161.85833333333332
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-11-13,14,0,0,0.0,0.0,164.35111111111112
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-11-20,15,0,0,0.0,0.0,147.2686111111111
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-11-27,24,0,0,0.0,0.0,143.9622222222222
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-12-04,38,11,5,0.2894736842105263,0.131578947368421,162.0727777777778
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-12-11,42,6,4,0.1428571428571428,0.0952380952380952,155.66583333333332
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-12-18,44,10,2,0.2272727272727272,0.0454545454545454,164.43694444444444
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-12-25,41,0,0,0.0,0.0,144.24416666666667
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-01,45,6,2,0.1333333333333333,0.0444444444444444,158.25444444444443
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-08,42,40,19,0.9523809523809524,0.4523809523809524,161.68138888888888
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-15,38,13,8,0.3421052631578947,0.2105263157894736,161.61916666666667
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-22,48,9,5,0.1875,0.1041666666666666,161.37
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-29,51,2,1,0.0392156862745098,0.0196078431372549,164.2161111111111
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-02-05,35,0,0,0.0,0.0,95.14833333333333
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-02-26,14,2,0,0.1428571428571428,0.0,64.06305555555555
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-04-01,55,18,9,0.3272727272727272,0.1636363636363636,156.62027777777777
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-04-08,10,4,2,0.4,0.2,32.62
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-05-27,23,0,0,0.0,0.0,75.81972222222223
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-03,64,20,15,0.3125,0.234375,164.2463888888889
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-10,58,9,6,0.1551724137931034,0.1034482758620689,163.69833333333332
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-17,47,3,2,0.0638297872340425,0.0425531914893617,160.77083333333334
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-24,50,10,4,0.2,0.08,164.0077777777778
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-07-01,49,6,1,0.1224489795918367,0.0204081632653061,162.8213888888889
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-07-08,17,3,1,0.1764705882352941,0.0588235294117647,34.193333333333335
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-01,12,3,0,0.25,0.0,151.095
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-08,4,0,0,0.0,0.0,49.41
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-15,7,1,0,0.1428571428571428,0.0,88.09666666666666
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-22,7,1,0,0.1428571428571428,0.0,129.835
