short_id,instrument_id,week,test_count,error_count,critical_error_count,error_rate,critical_error_rate,downtime_hours
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2023-06-26,5,0,0,0.0,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2023-07-03,7,1,0,0.1428571428571428,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2023-07-10,2,0,0,0.0,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2024-05-13,12,3,0,0.25,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2024-05-20,4,0,0,0.0,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2024-05-27,3,0,0,0.0,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2024-06-03,7,1,0,0.1428571428571428,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2024-06-10,2,1,0,0.5,0.0,170.0
OF04,2c08e260-ad0e-4abd-8946-704e91559557,2024-06-17,6,0,0,0.0,0.0,170.0
,2df7e68d-32af-450d-a6ca-b82653d76940,2023-11-13,6,0,0,0.0,0.0,170.0
